Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2006","2006","tonnes","1689","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2007","2007","tonnes","1748","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2008","2008","tonnes","1803","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2009","2009","tonnes","1862","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2010","2010","tonnes","1919","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2011","2011","tonnes","1975","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2012","2012","tonnes","2034","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2013","2013","tonnes","2090","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2014","2014","tonnes","2230","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2015","2015","tonnes","2247","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2016","2016","tonnes","2290","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2017","2017","tonnes","2256","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2018","2018","tonnes","2264","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2019","2019","tonnes","2270","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2020","2020","tonnes","2263","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1961","1961","ha","225000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1962","1962","ha","235000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1963","1963","ha","235000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1964","1964","ha","235000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1965","1965","ha","237000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1966","1966","ha","240000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1967","1967","ha","245000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1968","1968","ha","250000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1969","1969","ha","258000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1970","1970","ha","255000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1971","1971","ha","260000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1972","1972","ha","255000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1973","1973","ha","270000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1974","1974","ha","270000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1975","1975","ha","275000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1976","1976","ha","285000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1977","1977","ha","288000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1978","1978","ha","305000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1979","1979","ha","320000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1980","1980","ha","325000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1981","1981","ha","330000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1982","1982","ha","340000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1983","1983","ha","345000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1984","1984","ha","410000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1985","1985","ha","410000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1986","1986","ha","440000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1987","1987","ha","410000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1988","1988","ha","360000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1989","1989","ha","360000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1990","1990","ha","366539","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1991","1991","ha","340000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1992","1992","ha","360000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1993","1993","ha","370000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1994","1994","ha","400000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1995","1995","ha","345134","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1996","1996","ha","430000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1997","1997","ha","350000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1998","1998","ha","240000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","1999","1999","ha","250000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2000","2000","ha","260000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2001","2001","ha","270000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2002","2002","ha","260000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2003","2003","ha","340000","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2004","2004","ha","340700","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2005","2005","ha","355100","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2006","2006","ha","369400","A","Official figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2007","2007","ha","389600","A","Official figure"
